SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE
118171,0,Cash loans,F,Y,N,675000,1800000,Working,Higher education,Married,House / apartment
118172,0,Cash loans,F,N,Y,69750,770913,Pensioner,Secondary / secondary special,Married,House / apartment
118173,0,Cash loans,M,N,Y,135000,343800,Working,Incomplete higher,Separated,House / apartment
118174,0,Cash loans,F,N,Y,126000,835380,Working,Secondary / secondary special,Separated,House / apartment
118175,0,Cash loans,F,N,Y,90000,254700,Pensioner,Secondary / secondary special,Widow,House / apartment
118176,0,Cash loans,M,Y,Y,202500,278613,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
118177,0,Cash loans,F,Y,N,112500,687600,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
118178,0,Cash loans,M,Y,Y,99000,225000,State servant,Secondary / secondary special,Married,House / apartment
118179,0,Cash loans,F,Y,Y,225000,985851,Working,Secondary / secondary special,Married,House / apartment
118180,0,Cash loans,F,N,N,126000,360000,Working,Secondary / secondary special,Married,House / apartment
118182,0,Cash loans,F,N,Y,225000,781920,Working,Higher education,Separated,House / apartment
118183,0,Cash loans,F,N,N,157500,269550,Commercial associate,Higher education,Single / not married,House / apartment
118184,0,Cash loans,F,N,Y,247500,917037,Working,Secondary / secondary special,Single / not married,House / apartment
118185,0,Cash loans,F,Y,Y,360000,1128595.5,Pensioner,Secondary / secondary special,Separated,House / apartment
118186,0,Cash loans,F,Y,Y,225000,971280,Working,Higher education,Married,House / apartment
118187,1,Revolving loans,M,N,Y,315000,540000,Commercial associate,Higher education,Married,House / apartment
118188,0,Cash loans,M,Y,Y,202500,1350000,Working,Secondary / secondary special,Married,House / apartment
118189,0,Cash loans,F,N,Y,256500,1096020,State servant,Incomplete higher,Single / not married,House / apartment
118190,0,Cash loans,M,Y,Y,180000,562491,Working,Secondary / secondary special,Married,House / apartment
118192,0,Revolving loans,F,N,Y,90000,270000,Working,Secondary / secondary special,Married,House / apartment
118193,0,Cash loans,M,Y,N,112500,271066.5,Working,Secondary / secondary special,Civil marriage,House / apartment
118194,0,Cash loans,F,N,Y,292500,1206000,Pensioner,Secondary / secondary special,Single / not married,House / apartment
118195,1,Cash loans,F,N,Y,202500,729792,Working,Secondary / secondary special,Single / not married,With parents
118196,0,Revolving loans,F,N,N,157500,247500,Pensioner,Secondary / secondary special,Single / not married,House / apartment
118197,0,Cash loans,F,N,Y,225000,343377,Pensioner,Secondary / secondary special,Single / not married,House / apartment
118198,0,Cash loans,F,Y,Y,54000,99000,State servant,Secondary / secondary special,Married,House / apartment
118199,1,Cash loans,M,Y,Y,135000,545040,Working,Secondary / secondary special,Married,House / apartment
118200,0,Cash loans,F,Y,N,157500,1609272,Commercial associate,Higher education,Married,House / apartment
118201,0,Cash loans,F,N,Y,157500,270000,Working,Higher education,Civil marriage,House / apartment
118203,0,Cash loans,F,N,Y,166500,862560,State servant,Secondary / secondary special,Separated,House / apartment
118204,0,Cash loans,F,Y,N,292500,900000,State servant,Higher education,Married,House / apartment
118206,0,Cash loans,F,N,Y,405000,2013840,Pensioner,Higher education,Married,House / apartment
118207,0,Cash loans,F,N,Y,72000,254700,Working,Secondary / secondary special,Married,House / apartment
118208,0,Revolving loans,M,Y,N,180000,180000,Working,Secondary / secondary special,Married,With parents
118209,0,Cash loans,F,N,Y,180000,657702,Working,Secondary / secondary special,Single / not married,House / apartment
118210,0,Cash loans,F,N,Y,81000,267102,Working,Secondary / secondary special,Married,House / apartment
118211,0,Cash loans,F,N,Y,144000,760225.5,Pensioner,Incomplete higher,Widow,House / apartment
118212,0,Cash loans,F,Y,Y,180000,490536,Pensioner,Secondary / secondary special,Married,House / apartment
118213,0,Cash loans,M,N,Y,135000,857169,Working,Secondary / secondary special,Single / not married,House / apartment
118215,0,Cash loans,F,N,N,45000,161730,Working,Secondary / secondary special,Civil marriage,With parents
118216,0,Revolving loans,F,N,N,459000,450000,Commercial associate,Higher education,Single / not married,House / apartment
118217,0,Cash loans,F,N,Y,112500,1005120,Working,Secondary / secondary special,Civil marriage,House / apartment
118218,0,Cash loans,F,N,N,157500,900000,Pensioner,Secondary / secondary special,Married,House / apartment
118219,0,Cash loans,F,N,Y,157500,560664,Working,Secondary / secondary special,Single / not married,House / apartment
118220,1,Cash loans,F,Y,Y,76500,592560,State servant,Secondary / secondary special,Separated,House / apartment
118221,0,Cash loans,F,N,Y,112500,573628.5,State servant,Secondary / secondary special,Separated,House / apartment
118222,0,Cash loans,M,N,Y,225000,828837,Commercial associate,Secondary / secondary special,Married,House / apartment
118223,0,Cash loans,F,N,N,90000,544491,State servant,Secondary / secondary special,Single / not married,House / apartment
118224,0,Cash loans,M,Y,Y,180000,490495.5,Working,Secondary / secondary special,Married,House / apartment
118225,0,Cash loans,F,N,Y,225000,1319499,Commercial associate,Secondary / secondary special,Married,House / apartment
118226,0,Cash loans,F,N,Y,180000,521280,Working,Secondary / secondary special,Married,House / apartment
118227,0,Cash loans,F,N,Y,76500,50940,Working,Higher education,Married,House / apartment
118228,0,Cash loans,F,N,Y,270000,900000,State servant,Higher education,Married,House / apartment
118229,0,Cash loans,F,N,Y,225000,86256,Working,Secondary / secondary special,Married,House / apartment
118230,0,Cash loans,F,Y,N,216000,1293502.5,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
118231,0,Cash loans,M,N,N,171000,270000,Commercial associate,Lower secondary,Married,House / apartment
118232,0,Cash loans,F,N,N,216000,636237,Working,Secondary / secondary special,Civil marriage,House / apartment
118233,0,Cash loans,F,Y,Y,202500,472500,Working,Secondary / secondary special,Widow,House / apartment
118234,0,Cash loans,F,N,Y,225000,1256400,Working,Secondary / secondary special,Married,House / apartment
118235,0,Cash loans,M,Y,Y,157500,1525482,Pensioner,Secondary / secondary special,Married,House / apartment
118236,0,Cash loans,F,N,Y,135000,1256400,Working,Higher education,Single / not married,House / apartment
118237,0,Cash loans,F,N,N,157500,450000,State servant,Higher education,Married,With parents
118238,0,Cash loans,M,Y,Y,855000,2013840,Commercial associate,Higher education,Married,House / apartment
118239,0,Cash loans,F,N,N,225000,942300,Working,Secondary / secondary special,Civil marriage,House / apartment
118240,0,Cash loans,M,Y,Y,382500,1971072,Pensioner,Higher education,Married,House / apartment
118241,0,Cash loans,F,Y,Y,157500,547344,Commercial associate,Secondary / secondary special,Married,House / apartment
118242,0,Cash loans,M,Y,Y,157500,384048,Working,Secondary / secondary special,Civil marriage,House / apartment
118243,0,Cash loans,M,N,Y,90000,552555,Pensioner,Secondary / secondary special,Married,Municipal apartment
118244,0,Cash loans,F,N,Y,202500,675000,Pensioner,Secondary / secondary special,Married,House / apartment
118245,0,Cash loans,M,N,N,270000,1546020,Working,Secondary / secondary special,Single / not married,House / apartment
118246,0,Cash loans,F,Y,N,135000,534204,Working,Higher education,Married,House / apartment
118247,0,Cash loans,F,N,Y,180000,580500,Working,Higher education,Civil marriage,House / apartment
118248,1,Cash loans,F,N,N,81000,781920,Pensioner,Secondary / secondary special,Widow,House / apartment
118249,0,Cash loans,F,Y,Y,247500,900000,Working,Higher education,Married,House / apartment
118250,1,Cash loans,F,N,Y,112500,143910,Working,Secondary / secondary special,Separated,Rented apartment
118252,0,Cash loans,F,N,N,90000,325908,Working,Secondary / secondary special,Single / not married,With parents
118253,0,Cash loans,F,N,N,225000,402939,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
118254,0,Cash loans,F,N,Y,81000,227520,Commercial associate,Secondary / secondary special,Married,Municipal apartment
118255,0,Cash loans,F,N,Y,112500,276903,Working,Higher education,Civil marriage,House / apartment
118256,0,Revolving loans,M,Y,Y,315000,495000,Working,Higher education,Single / not married,House / apartment
118257,0,Cash loans,F,Y,Y,333000,900000,Commercial associate,Secondary / secondary special,Married,House / apartment
118258,0,Cash loans,F,N,Y,135000,427500,State servant,Secondary / secondary special,Civil marriage,House / apartment
118259,0,Cash loans,F,N,Y,157500,942300,Pensioner,Secondary / secondary special,Civil marriage,House / apartment
118260,0,Cash loans,F,N,Y,157500,310734,Pensioner,Secondary / secondary special,Civil marriage,House / apartment
118261,0,Cash loans,F,N,Y,202500,1354500,Commercial associate,Secondary / secondary special,Married,House / apartment
118262,0,Cash loans,M,Y,Y,135000,221031,Pensioner,Secondary / secondary special,Married,House / apartment
118263,0,Cash loans,F,N,N,247500,1305000,State servant,Higher education,Single / not married,House / apartment
118265,0,Revolving loans,F,Y,N,90000,202500,Working,Secondary / secondary special,Married,Municipal apartment
118266,1,Cash loans,F,N,Y,90000,315000,Working,Higher education,Married,House / apartment
118267,0,Cash loans,F,Y,N,112500,670500,Working,Secondary / secondary special,Married,House / apartment
118268,0,Cash loans,M,Y,N,202500,900000,Working,Secondary / secondary special,Separated,House / apartment
118269,0,Cash loans,M,Y,N,99000,1042560,Working,Secondary / secondary special,Married,House / apartment
118270,0,Cash loans,F,N,Y,135000,1288350,State servant,Secondary / secondary special,Married,Municipal apartment
118273,0,Revolving loans,F,N,Y,180000,180000,Working,Secondary / secondary special,Civil marriage,House / apartment
118274,0,Revolving loans,F,Y,Y,360000,382500,Commercial associate,Higher education,Civil marriage,House / apartment
118275,0,Cash loans,M,Y,Y,180000,922266,Commercial associate,Secondary / secondary special,Married,House / apartment
118277,0,Cash loans,M,Y,Y,180000,592560,Commercial associate,Secondary / secondary special,Married,Rented apartment
118278,0,Revolving loans,F,N,N,135000,157500,Pensioner,Secondary / secondary special,Married,Municipal apartment
118279,0,Cash loans,M,Y,Y,207000,1030680,Working,Secondary / secondary special,Married,House / apartment
118280,0,Cash loans,F,Y,Y,126000,163332,Working,Secondary / secondary special,Married,House / apartment
118281,0,Cash loans,F,N,N,94500,582228,Pensioner,Secondary / secondary special,Married,House / apartment
118282,1,Cash loans,M,N,Y,157500,284400,Working,Lower secondary,Married,House / apartment
118283,0,Revolving loans,M,N,Y,121500,270000,Pensioner,Secondary / secondary special,Married,House / apartment
118284,0,Cash loans,F,Y,Y,157500,684738,Working,Secondary / secondary special,Separated,House / apartment
118285,0,Cash loans,F,N,N,72000,325908,Working,Secondary / secondary special,Separated,House / apartment
118286,0,Cash loans,M,N,Y,81000,239850,Pensioner,Higher education,Married,House / apartment
118288,0,Cash loans,F,N,Y,90000,432567,Commercial associate,Secondary / secondary special,Married,House / apartment
118289,0,Cash loans,F,N,Y,112500,407520,Working,Secondary / secondary special,Separated,House / apartment
118290,0,Cash loans,F,N,N,202500,490495.5,Commercial associate,Secondary / secondary special,Married,House / apartment
118293,0,Revolving loans,F,N,Y,157500,180000,Working,Secondary / secondary special,Single / not married,House / apartment
118295,0,Cash loans,F,Y,N,225000,225000,Working,Higher education,Civil marriage,House / apartment
118296,0,Cash loans,M,N,Y,157500,337500,Working,Secondary / secondary special,Married,House / apartment
118297,0,Cash loans,F,Y,Y,135000,458460,Working,Higher education,Married,House / apartment
118298,1,Cash loans,M,N,N,76500,54000,Working,Secondary / secondary special,Single / not married,With parents
118299,0,Revolving loans,F,N,Y,90000,247500,Working,Secondary / secondary special,Married,House / apartment
118300,0,Cash loans,M,Y,Y,202500,1277136,Commercial associate,Higher education,Civil marriage,House / apartment
118301,0,Cash loans,M,Y,Y,202500,254700,Working,Secondary / secondary special,Single / not married,Rented apartment
118302,0,Cash loans,F,N,Y,90000,450000,Working,Secondary / secondary special,Civil marriage,House / apartment
118303,0,Cash loans,M,N,Y,112500,253737,Working,Secondary / secondary special,Single / not married,House / apartment
118304,0,Cash loans,M,Y,Y,630000,1006920,Working,Higher education,Married,House / apartment
118306,0,Cash loans,F,N,N,67500,378706.5,Working,Secondary / secondary special,Married,House / apartment
118307,0,Cash loans,F,N,N,121500,284400,Working,Secondary / secondary special,Married,House / apartment
118308,0,Cash loans,F,N,Y,180000,545040,State servant,Secondary / secondary special,Single / not married,House / apartment
118309,0,Cash loans,M,Y,N,297000,562491,Working,Secondary / secondary special,Married,House / apartment
118310,0,Cash loans,F,Y,Y,157500,263686.5,State servant,Secondary / secondary special,Married,House / apartment
118311,0,Cash loans,F,N,Y,90000,456273,Working,Higher education,Married,House / apartment
118313,0,Cash loans,F,N,N,112500,503676,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
